,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2937,2024,SE,FT,Data Scientist,139800,USD,139800,US,on site,US,M
2938,2024,EX,FT,Data Engineer,220000,USD,220000,US,remote,US,M
2939,2024,EX,FT,Data Engineer,210000,USD,210000,US,remote,US,M
2940,2024,EN,FT,Research Analyst,116000,USD,116000,US,remote,US,M
2941,2024,EN,FT,Research Analyst,79000,USD,79000,US,remote,US,M
2943,2024,MI,FT,Data Scientist,117000,USD,117000,US,on site,US,M
2946,2024,SE,FT,Research Scientist,210000,USD,210000,US,on site,US,M
2947,2024,SE,FT,Research Scientist,151800,USD,151800,US,on site,US,M
2948,2024,MI,FT,Data Engineer,133000,USD,133000,US,on site,US,M
2949,2024,MI,FT,Data Engineer,58300,USD,58300,US,on site,US,M
2950,2024,MI,FT,Research Scientist,359400,USD,359400,US,remote,US,M
2951,2024,MI,FT,Research Scientist,239600,USD,239600,US,remote,US,M
2952,2024,EN,FT,BI Analyst,80000,USD,80000,US,on site,US,M
2953,2024,EN,FT,BI Analyst,70000,USD,70000,US,on site,US,M
2954,2024,SE,FT,Data Science,324100,USD,324100,US,on site,US,L
2955,2024,SE,FT,Data Science,166700,USD,166700,US,on site,US,L
2957,2024,MI,FT,Data Engineer,80000,USD,80000,US,on site,US,M
2959,2024,SE,FT,Data Analyst,75000,USD,75000,US,on site,US,M
2960,2024,SE,FT,Data Scientist,243800,USD,243800,US,remote,US,M
2961,2024,SE,FT,Data Scientist,144200,USD,144200,US,remote,US,M
2962,2024,SE,FT,ML Engineer,220000,USD,220000,CA,on site,CA,M
2963,2024,SE,FT,ML Engineer,200000,USD,200000,CA,on site,CA,M
2964,2024,SE,FT,AI Architect,289000,USD,289000,US,remote,US,L
2965,2024,MI,FT,Business Intelligence Developer,77826,USD,77826,US,remote,US,M
2966,2024,MI,FT,Business Intelligence Developer,59300,USD,59300,US,remote,US,M
2969,2024,MI,FT,Research Engineer,151500,USD,151500,US,on site,US,M
2970,2024,MI,FT,Research Engineer,101000,USD,101000,US,on site,US,M
2971,2024,SE,FT,ML Engineer,182000,USD,182000,US,on site,US,M
2973,2024,SE,FT,Analytics Engineer,132100,USD,132100,US,remote,US,M
2974,2024,SE,FT,Analytics Engineer,96700,USD,96700,US,remote,US,M
2975,2024,MI,FT,Data Manager,98500,USD,98500,US,remote,US,M
2976,2024,MI,FT,Data Manager,71500,USD,71500,US,remote,US,M
2977,2024,SE,FT,ML Engineer,200800,USD,200800,US,on site,US,M
2978,2024,SE,FT,ML Engineer,107800,USD,107800,US,on site,US,M
2979,2024,EN,FT,Data Analyst,106100,USD,106100,US,on site,US,M
2980,2024,EN,FT,Data Analyst,74300,USD,74300,US,on site,US,M
2981,2024,SE,FT,Data Analyst,153900,USD,153900,US,on site,US,M
2982,2024,SE,FT,Data Analyst,112715,USD,112715,US,on site,US,M
2983,2024,SE,FT,Analytics Engineer,105000,USD,105000,US,on site,US,M
2984,2024,SE,FT,Analytics Engineer,94200,USD,94200,US,on site,US,M
2985,2024,MI,FT,Data Product Manager,171000,USD,171000,US,remote,US,M
2986,2024,MI,FT,Data Product Manager,136000,USD,136000,US,remote,US,M
2989,2024,EN,FT,Data Analyst,92700,USD,92700,US,remote,US,M
2990,2024,EN,FT,Data Analyst,64900,USD,64900,US,remote,US,M
2991,2024,MI,FT,Data Engineer,126600,USD,126600,US,on site,US,M
2992,2024,MI,FT,Data Engineer,80800,USD,80800,US,on site,US,M
2993,2024,SE,FT,Data Scientist,164845,USD,164845,US,on site,US,M
2994,2024,SE,FT,Data Scientist,119887,USD,119887,US,on site,US,M
2995,2024,EN,FT,Data Analyst,93000,USD,93000,US,on site,US,M
2996,2024,EN,FT,Data Analyst,87000,USD,87000,US,on site,US,M
2997,2024,MI,FT,Data Analyst,103500,USD,103500,US,on site,US,M
2998,2024,MI,FT,Data Analyst,65600,USD,65600,US,on site,US,M
2999,2024,MI,FT,Business Intelligence Engineer,165600,USD,165600,US,on site,US,L
3000,2024,MI,FT,Business Intelligence Engineer,65800,USD,65800,US,on site,US,L
3001,2024,SE,FT,Data Scientist,164000,USD,164000,US,remote,US,M
3002,2024,SE,FT,Data Scientist,152000,USD,152000,US,remote,US,M
3003,2024,SE,FT,Applied Scientist,250000,USD,250000,US,remote,US,M
3004,2024,SE,FT,Applied Scientist,180000,USD,180000,US,remote,US,M
3005,2024,MI,FT,ML Engineer,202000,USD,202000,US,on site,US,M
3006,2024,MI,FT,ML Engineer,137000,USD,137000,US,on site,US,M
3007,2024,SE,FT,Machine Learning Scientist,204600,USD,204600,US,on site,US,M
3008,2024,SE,FT,Machine Learning Scientist,84500,USD,84500,US,on site,US,M
3009,2024,SE,FT,Research Engineer,190000,USD,190000,US,on site,US,M
3010,2024,SE,FT,Research Engineer,151500,USD,151500,US,on site,US,M
3011,2024,MI,FT,Data Science,65000,GBP,81250,GB,on site,GB,M
3012,2024,MI,FT,Data Science,55000,GBP,68750,GB,on site,GB,M
3013,2024,SE,FT,Data Scientist,168800,USD,168800,US,on site,US,M
3014,2024,SE,FT,Data Scientist,93800,USD,93800,US,on site,US,M
3015,2024,MI,FT,Data Scientist,132567,USD,132567,US,on site,US,M
3016,2024,MI,FT,Data Scientist,96412,USD,96412,US,on site,US,M
3019,2024,SE,FT,Research Engineer,333500,USD,333500,US,on site,US,M
3020,2024,SE,FT,Research Engineer,156000,USD,156000,US,on site,US,M
3021,2024,SE,FT,Data Scientist,266875,USD,266875,US,on site,US,M
3022,2024,SE,FT,Data Scientist,128250,USD,128250,US,on site,US,M
3023,2024,SE,FT,Data Engineer,191311,USD,191311,US,remote,US,M
3024,2024,SE,FT,Data Engineer,166358,USD,166358,US,remote,US,M
3025,2024,SE,FT,Data Scientist,218500,USD,218500,US,remote,US,M
3027,2024,MI,FT,Data Specialist,70000,USD,70000,US,on site,US,M
3028,2024,MI,FT,Data Specialist,60000,USD,60000,US,on site,US,M
3031,2024,SE,FT,Analytics Engineer,179000,USD,179000,US,on site,US,M
3032,2024,SE,FT,Analytics Engineer,152000,USD,152000,US,on site,US,M
3033,2024,SE,FT,ML Engineer,235680,USD,235680,US,on site,US,M
3034,2024,SE,FT,ML Engineer,153040,USD,153040,US,on site,US,M
3037,2024,MI,FT,Data Analyst,187000,USD,187000,US,on site,US,M
3038,2024,MI,FT,Data Analyst,153000,USD,153000,US,on site,US,M
3041,2024,SE,FT,ML Engineer,290000,USD,290000,US,on site,US,M
3042,2024,SE,FT,ML Engineer,203000,USD,203000,US,on site,US,M
3043,2024,SE,FT,AI Engineer,142352,USD,142352,US,on site,US,M
3044,2024,SE,FT,AI Engineer,95325,USD,95325,US,on site,US,M
3047,2024,SE,FT,Data Scientist,190000,USD,190000,CA,on site,CA,M
3048,2024,SE,FT,Data Scientist,158500,USD,158500,CA,on site,CA,M
3049,2024,MI,FT,Data Scientist,240000,USD,240000,US,on site,US,M
3051,2024,EN,CT,AI Research Scientist,80000,EUR,88888,DE,on site,DE,L
3052,2024,EX,FT,Data Science Director,96000,EUR,106666,ES,remote,ES,L
3058,2024,MI,FT,ML Engineer,50000,GBP,62500,GB,on site,GB,M
3059,2024,MI,FT,ML Engineer,40000,GBP,50000,GB,on site,GB,M
3060,2024,SE,FT,Data Analyst,234000,USD,234000,US,on site,US,M
3061,2024,SE,FT,Data Analyst,146000,USD,146000,US,on site,US,M
3062,2024,SE,FT,Data Engineer,100000,GBP,125000,GB,on site,GB,M
3064,2024,SE,FT,Data Scientist,58800,EUR,65333,LT,on site,LT,M
3065,2024,SE,FT,Data Scientist,42000,EUR,46666,LT,on site,LT,M
3067,2024,SE,FT,Data Engineer,95000,USD,95000,US,remote,US,M
3068,2024,EN,FT,Data Analyst,60500,USD,60500,US,on site,US,M
3069,2024,EN,FT,Data Analyst,40300,USD,40300,US,on site,US,M
3070,2024,MI,FT,Data Analyst,160000,USD,160000,US,on site,US,M
3072,2024,EN,FT,Data Engineer,152500,USD,152500,US,on site,US,M
3073,2024,EN,FT,Data Engineer,138200,USD,138200,US,on site,US,M
3074,2024,SE,FT,Research Scientist,164300,USD,164300,US,on site,US,M
3075,2024,SE,FT,Research Scientist,104000,USD,104000,US,on site,US,M
3076,2024,SE,FT,Data Analyst,163700,USD,163700,US,on site,US,M
3077,2024,SE,FT,Data Analyst,109100,USD,109100,US,on site,US,M
3084,2024,SE,FT,Analytics Engineer,230000,USD,230000,US,on site,US,M
3086,2024,SE,FT,Analytics Engineer,250000,USD,250000,US,remote,US,M
3087,2024,SE,FT,Analytics Engineer,180700,USD,180700,US,remote,US,M
3088,2024,SE,FT,Analytics Engineer,136675,USD,136675,US,remote,US,M
3089,2024,SE,FT,Analytics Engineer,111648,USD,111648,US,remote,US,M
3094,2024,SE,FT,Data Scientist,161000,USD,161000,US,on site,US,M
3095,2024,SE,FT,Data Scientist,133200,USD,133200,US,on site,US,M
3096,2024,MI,FT,Data Engineer,85000,GBP,106250,GB,on site,GB,M
3098,2024,EN,FT,Research Engineer,160000,USD,160000,US,on site,US,M
3099,2024,EN,FT,Research Engineer,140000,USD,140000,US,on site,US,M
3103,2024,SE,FT,Analytics Engineer,136000,USD,136000,US,remote,US,M
3104,2024,MI,FT,Data Strategist,134400,USD,134400,US,on site,US,M
3105,2024,MI,FT,Data Strategist,100000,USD,100000,US,on site,US,M
3106,2024,MI,FT,Data Engineer,246000,USD,246000,US,remote,US,M
3108,2024,EN,FT,Research Analyst,198000,USD,198000,US,remote,US,M
3109,2024,EN,FT,Research Analyst,115000,USD,115000,US,remote,US,M
3111,2024,MI,FT,Data Scientist,103000,USD,103000,US,remote,US,M
3117,2024,SE,FT,Data Analyst,79000,USD,79000,US,on site,US,M
3118,2024,MI,FT,Analytics Engineer,100000,USD,100000,US,remote,US,M
3119,2024,MI,FT,Analytics Engineer,75000,USD,75000,US,remote,US,M
3122,2024,SE,FT,Data Engineer,331640,USD,331640,US,on site,US,M
3123,2024,SE,FT,Data Engineer,283780,USD,283780,US,on site,US,M
3126,2024,MI,FT,Big Data Developer,117000,USD,117000,US,on site,US,L
3127,2024,EN,FT,Business Intelligence Analyst,99000,USD,99000,US,on site,US,M
3128,2024,EN,FT,Business Intelligence Analyst,72000,USD,72000,US,on site,US,M
3129,2024,MI,FT,Data Manager,77000,USD,77000,US,on site,US,M
3130,2024,MI,FT,Data Manager,49900,USD,49900,US,on site,US,M
3133,2024,MI,FT,Data Scientist,203500,USD,203500,US,remote,US,M
3134,2024,MI,FT,Data Scientist,133000,USD,133000,US,remote,US,M
3136,2024,SE,FT,Data Engineer,80000,USD,80000,US,on site,US,M
3137,2024,MI,FT,Data Analyst,134400,USD,134400,US,on site,US,M
3141,2024,SE,FT,Data Scientist,65000,GBP,81250,GB,remote,GB,M
3142,2024,SE,FT,Data Scientist,45000,GBP,56250,GB,remote,GB,M
3144,2024,EN,FT,Data Analyst,51500,USD,51500,US,on site,US,M
3145,2024,SE,FT,ML Engineer,240200,USD,240200,GB,remote,GB,M
3146,2024,SE,FT,ML Engineer,102900,USD,102900,GB,remote,GB,M
3147,2024,MI,FT,Data Analyst,195600,USD,195600,US,remote,US,M
3148,2024,MI,FT,Data Analyst,165500,USD,165500,US,remote,US,M
3149,2024,SE,FT,Data Analyst,180400,USD,180400,US,on site,US,M
3150,2024,SE,FT,Data Analyst,138800,USD,138800,US,on site,US,M
3155,2024,SE,FT,Data Scientist,147670,USD,147670,US,on site,US,M
3156,2024,SE,FT,Data Scientist,118136,USD,118136,US,on site,US,M
3157,2024,SE,FT,Data Architect,164000,USD,164000,US,on site,US,M
3159,2024,SE,FT,BI Developer,42000,USD,42000,PH,on site,PH,M
3160,2024,SE,FT,BI Developer,21600,USD,21600,PH,on site,PH,M
3161,2024,SE,FT,Data Scientist,154000,USD,154000,US,on site,US,M
3162,2024,SE,FT,Data Scientist,81536,USD,81536,US,on site,US,M
3165,2024,EN,FT,Data Analyst,23000,GBP,28750,GB,on site,GB,M
3167,2024,SE,FT,Data Engineer,198000,USD,198000,US,remote,US,M
3168,2024,SE,FT,Data Engineer,143000,USD,143000,US,remote,US,M
3169,2024,SE,FT,ML Engineer,340000,USD,340000,US,on site,US,M
3170,2024,SE,FT,ML Engineer,212000,USD,212000,US,on site,US,M
3171,2024,SE,FT,Machine Learning Scientist,230000,USD,230000,US,on site,US,M
3172,2024,SE,FT,Machine Learning Scientist,170000,USD,170000,US,on site,US,M
3173,2024,EN,FT,Quantitative Research Analyst,51000,USD,51000,US,on site,US,M
3174,2024,SE,FT,Lead Machine Learning Engineer,70000,EUR,77777,FI,hybrid,FI,L
3175,2024,EN,FT,ML Engineer,27000,USD,27000,TR,on site,TR,S
3176,2024,MI,FT,Data Scientist,114000,CHF,129545,CH,hybrid,CH,L
3177,2024,EN,FT,Machine Learning Research Engineer,105000,CAD,80769,CA,hybrid,CA,M
3180,2024,MI,FT,Data Infrastructure Engineer,385000,USD,385000,US,on site,US,M
3181,2024,MI,FT,Data Infrastructure Engineer,200000,USD,200000,US,on site,US,M
3184,2024,MI,FT,Data Scientist,198000,USD,198000,US,on site,US,M
3186,2023,SE,FT,AI Engineer,46848,USD,46848,OM,on site,OM,M
3187,2024,EN,FT,ML Engineer,130400,USD,130400,US,on site,US,M
3188,2024,EN,FT,ML Engineer,74500,USD,74500,US,on site,US,M
3189,2024,SE,FT,Data Architect,212000,USD,212000,AU,on site,AU,M
3190,2024,SE,FT,Data Architect,93400,USD,93400,AU,on site,AU,M
3191,2024,MI,FT,Business Intelligence Analyst,142000,USD,142000,CA,on site,CA,M
3192,2024,MI,FT,Business Intelligence Analyst,91300,USD,91300,CA,on site,CA,M
3193,2024,SE,FT,Data Analytics Lead,166000,USD,166000,US,on site,US,M
3194,2024,SE,FT,Data Analytics Lead,73100,USD,73100,US,on site,US,M
3195,2024,EN,FT,Data Scientist,133000,USD,133000,US,on site,US,M
3196,2024,EN,FT,Data Scientist,58400,USD,58400,US,on site,US,M
3197,2024,SE,FT,Data Scientist,204600,USD,204600,US,on site,US,M
3198,2024,SE,FT,Data Scientist,84500,USD,84500,US,on site,US,M
3199,2024,MI,FT,Data Scientist,176000,USD,176000,US,on site,US,M
3200,2024,MI,FT,Data Scientist,72700,USD,72700,US,on site,US,M
3201,2024,EN,FT,Data Analyst,92000,USD,92000,US,remote,US,M
3202,2024,EN,FT,Data Analyst,65000,USD,65000,US,remote,US,M
3203,2024,SE,FT,Data Engineer,231000,USD,231000,US,remote,US,M
3205,2024,SE,FT,Data Scientist,162819,USD,162819,US,remote,US,M
3206,2024,SE,FT,Data Scientist,95776,USD,95776,US,remote,US,M
3209,2024,MI,FT,Data Engineer,138278,USD,138278,US,on site,US,M
3210,2024,MI,FT,Data Engineer,86424,USD,86424,US,on site,US,M
3211,2024,SE,FT,Analytics Engineer,130500,USD,130500,US,on site,US,M
3212,2024,SE,FT,Analytics Engineer,96000,USD,96000,US,on site,US,M
3215,2024,MI,FT,Data Engineer,122100,USD,122100,US,on site,US,M
3216,2024,MI,FT,Data Engineer,75500,USD,75500,US,on site,US,M
3217,2024,MI,FT,Data Product Manager,250000,USD,250000,US,on site,US,M
3218,2024,MI,FT,Data Product Manager,200000,USD,200000,US,on site,US,M
3219,2024,MI,FT,Business Intelligence Manager,117000,USD,117000,US,on site,US,M
3220,2024,MI,FT,Business Intelligence Manager,99600,USD,99600,US,on site,US,M
3221,2024,EN,FT,Data Engineer,162240,USD,162240,US,on site,US,M
3222,2024,EN,FT,Data Engineer,47840,USD,47840,US,on site,US,M
3223,2024,MI,FT,Data Scientist,231250,USD,231250,US,on site,US,M
3224,2024,MI,FT,Data Scientist,111000,USD,111000,US,on site,US,M
3232,2024,EN,FT,Data Analyst,55751,USD,55751,US,on site,US,M
3233,2024,SE,FT,Data Architect,165000,USD,165000,US,remote,US,M
3235,2024,SE,FT,AI Architect,257250,USD,257250,US,remote,US,M
3236,2024,SE,FT,AI Architect,99750,USD,99750,US,remote,US,M
3237,2024,SE,FT,Data Architect,169767,USD,169767,NZ,on site,NZ,M
3238,2024,SE,FT,Data Architect,136420,USD,136420,NZ,on site,NZ,M
3239,2024,MI,FT,Data Developer,100000,USD,100000,US,on site,US,M
3240,2024,MI,FT,Data Developer,95000,USD,95000,US,on site,US,M
3241,2024,MI,FT,Data Scientist,147800,USD,147800,US,on site,US,M
3242,2024,MI,FT,Data Scientist,93100,USD,93100,US,on site,US,M
3249,2024,SE,FT,Data Product Manager,220000,USD,220000,GB,on site,GB,M
3250,2024,SE,FT,Data Product Manager,137500,USD,137500,GB,on site,GB,M
3253,2024,MI,FT,Data Engineer,166000,USD,166000,US,on site,US,M
3254,2024,MI,FT,Data Engineer,73000,USD,73000,US,on site,US,M
3255,2024,SE,FT,Data Scientist,236400,USD,236400,US,on site,US,M
3256,2024,SE,FT,Data Scientist,141800,USD,141800,US,on site,US,M
3259,2024,SE,FT,Business Intelligence Developer,147500,USD,147500,US,remote,US,M
3260,2024,SE,FT,Business Intelligence Developer,70800,USD,70800,US,remote,US,M
3265,2024,EN,FT,Data Analyst,88200,USD,88200,US,remote,US,M
3266,2024,EN,FT,Data Analyst,61700,USD,61700,US,remote,US,M
3273,2024,MI,FT,Data Scientist,154800,USD,154800,US,on site,US,M
3274,2024,MI,FT,Data Scientist,76300,USD,76300,US,on site,US,M
3276,2024,MI,FT,Data Analyst,84000,USD,84000,US,on site,US,M
3277,2024,EN,FT,Data Analyst,115000,USD,115000,US,on site,US,M
3281,2024,SE,FT,Business Intelligence Engineer,185000,USD,185000,US,on site,US,L
3282,2024,SE,FT,Business Intelligence Engineer,79600,USD,79600,US,on site,US,L
3283,2024,EN,FT,Data Analyst,160000,USD,160000,US,on site,US,M
3286,2024,MI,FT,Data Analyst,65000,USD,65000,US,on site,US,M
3287,2024,SE,FT,Analytics Engineer,180000,USD,180000,CA,remote,CA,M
3288,2024,SE,FT,Analytics Engineer,120000,USD,120000,CA,remote,CA,M
3289,2024,SE,FT,Data Analyst,155000,USD,155000,US,on site,US,M
3291,2024,SE,FT,Data Scientist,190500,USD,190500,CA,remote,CA,M
3292,2024,SE,FT,Data Scientist,138500,USD,138500,CA,remote,CA,M
3293,2024,SE,FT,Data Engineer,159000,USD,159000,CA,on site,CA,M
3294,2024,SE,FT,Data Engineer,127000,USD,127000,CA,on site,CA,M
3295,2024,EN,FT,Data Analyst,147000,USD,147000,US,on site,US,M
3296,2024,EN,FT,Data Analyst,118000,USD,118000,US,on site,US,M
3297,2024,EN,FT,ML Engineer,170000,USD,170000,US,on site,US,M
3298,2024,EN,FT,ML Engineer,125000,USD,125000,US,on site,US,M
3301,2024,SE,FT,Data Engineer,255475,USD,255475,US,remote,US,M
3302,2024,SE,FT,Data Engineer,185800,USD,185800,US,remote,US,M
3303,2024,MI,FT,Data Strategist,85000,USD,85000,US,on site,US,M
3304,2024,MI,FT,Data Strategist,65000,USD,65000,US,on site,US,M
3305,2024,MI,FT,Data Science,150000,USD,150000,US,on site,US,M
3306,2024,MI,FT,Data Science,120000,USD,120000,US,on site,US,M
3307,2024,MI,FT,Analytics Engineer,190000,USD,190000,US,on site,US,M
3312,2024,SE,FT,Analytics Engineer,140000,USD,140000,US,remote,US,M
3313,2024,SE,FT,Data Scientist,165000,USD,165000,US,remote,US,M
3315,2024,MI,FT,Data Analytics Consultant,110300,USD,110300,US,remote,US,M
3316,2024,MI,FT,Data Analytics Consultant,78100,USD,78100,US,remote,US,M
3317,2024,MI,FT,Machine Learning Researcher,210000,USD,210000,US,on site,US,M
3318,2024,MI,FT,Machine Learning Researcher,151800,USD,151800,US,on site,US,M
3319,2024,EN,FT,Business Intelligence Analyst,75000,USD,75000,US,on site,US,M
3320,2024,EN,FT,Business Intelligence Analyst,65000,USD,65000,US,on site,US,M
3321,2024,MI,FT,Data Analyst,140000,USD,140000,US,on site,US,M
3323,2024,MI,FT,AI Research Engineer,200000,USD,200000,US,on site,US,L
3324,2024,SE,FT,Data Analytics Specialist,157144,USD,157144,US,on site,US,M
3325,2024,SE,FT,Data Analytics Specialist,99445,USD,99445,US,on site,US,M
3326,2024,SE,FT,Data Engineer,274965,CAD,211511,CA,on site,CA,M
3327,2024,SE,FT,Data Engineer,130008,CAD,100006,CA,on site,CA,M
3331,2024,SE,FT,Data Scientist,170700,USD,170700,US,on site,US,M
3332,2024,SE,FT,Research Analyst,152400,USD,152400,US,remote,US,M
3333,2024,SE,FT,Research Analyst,73700,USD,73700,US,remote,US,M
3335,2024,MI,FT,Data Engineer,73100,USD,73100,US,on site,US,M
3336,2024,SE,FT,Data Scientist,202600,USD,202600,US,on site,US,M
3338,2024,SE,FT,Data Scientist,273500,USD,273500,US,on site,US,M
3340,2024,SE,FT,Business Intelligence,176875,USD,176875,US,on site,US,M
3341,2024,SE,FT,Business Intelligence,84750,USD,84750,US,on site,US,M
3342,2024,MI,FT,ETL Developer,166000,USD,166000,US,on site,US,M
3343,2024,MI,FT,ETL Developer,73100,USD,73100,US,on site,US,M
3347,2024,MI,FT,Data Engineer,60000,USD,60000,US,remote,US,M
3352,2024,SE,FT,Data Engineer,229900,USD,229900,US,on site,US,M
3353,2024,SE,FT,Data Engineer,201400,USD,201400,US,on site,US,M
3354,2024,SE,FT,Data Scientist,247250,USD,247250,US,on site,US,M
3356,2024,SE,FT,Data Scientist,177700,USD,177700,US,on site,US,M
3357,2024,SE,FT,Data Scientist,94700,USD,94700,US,on site,US,M
3358,2024,SE,FT,Data Engineer,184000,USD,184000,US,on site,US,M
3359,2024,SE,FT,Data Engineer,123000,USD,123000,US,on site,US,M
3360,2024,SE,FT,ML Engineer,258600,USD,258600,US,remote,US,M
3361,2024,SE,FT,ML Engineer,215500,USD,215500,US,remote,US,M
3362,2024,SE,FT,Data Scientist,237188,USD,237188,US,remote,US,M
3363,2024,SE,FT,Data Scientist,194063,USD,194063,US,remote,US,M
3364,2024,MI,FT,Data Specialist,112500,USD,112500,US,remote,US,M
3365,2024,MI,FT,Data Specialist,59500,USD,59500,US,remote,US,M
3367,2024,SE,FT,Data Analyst,85500,USD,85500,US,on site,US,M
3374,2024,MI,FT,Data Engineer,209000,USD,209000,US,on site,US,M
3375,2024,MI,FT,Data Engineer,171000,USD,171000,US,on site,US,M
3376,2024,SE,FT,Data Analyst,164000,USD,164000,US,on site,US,M
3382,2024,MI,FT,Analytics Engineer,156450,USD,156450,US,on site,US,M
3383,2024,MI,FT,Analytics Engineer,119200,USD,119200,US,on site,US,M
3384,2024,SE,FT,Data Scientist,161500,USD,161500,US,on site,US,M
3385,2024,SE,FT,Data Scientist,113050,USD,113050,US,on site,US,M
3386,2024,EN,FT,Data Engineer,130916,USD,130916,US,on site,US,M
3388,2024,MI,FT,Data Scientist,260000,USD,260000,US,on site,US,M
3390,2024,MI,FT,Data Engineer,235000,USD,235000,US,on site,US,M
3391,2024,MI,FT,Data Engineer,170000,USD,170000,US,on site,US,M
3399,2024,SE,FT,Data Engineer,148000,USD,148000,US,remote,US,M
3402,2024,MI,FT,ML Engineer,235680,USD,235680,US,on site,US,M
3403,2024,MI,FT,ML Engineer,153040,USD,153040,US,on site,US,M
3406,2024,SE,FT,Research Engineer,290000,USD,290000,US,on site,US,M
3408,2024,SE,FT,Data Analyst,185000,USD,185000,US,on site,US,M
3410,2024,SE,FT,Business Intelligence Analyst,150000,USD,150000,US,remote,US,M
3411,2024,SE,FT,Business Intelligence Analyst,123000,USD,123000,US,remote,US,M
3414,2024,MI,FT,Data Analyst,177000,USD,177000,US,remote,US,M
3415,2024,MI,FT,Data Analyst,149000,USD,149000,US,remote,US,M
3417,2024,EN,FT,Data Analyst,95000,USD,95000,US,on site,US,M
3418,2024,MI,FT,Business Intelligence,167500,USD,167500,US,on site,US,M
3419,2024,MI,FT,Business Intelligence,106500,USD,106500,US,on site,US,M
3424,2024,SE,FT,Analytics Engineer,244400,USD,244400,FR,on site,FR,M
3425,2024,SE,FT,Analytics Engineer,131600,USD,131600,FR,on site,FR,M
3427,2024,SE,FT,Data Engineer,76500,USD,76500,US,on site,US,M
